text,label
"please add to my calendar for the staff meeting that is scheduled on march 1, 2019 at 10 am",reject
the staff meeting on march 1 at 10:00 am needs to be added to my calendar,reject
leave the date of june 4 open on my calendar,reject
i need anniversary dinner added to my schedule for march 7,reject
can you change the date of the doctor's appointment event in my calendar from april 1 to april 3rd,reject
i need a clear calendar for april 15,reject
please add final exams to my calendar for may 2,reject
add mom's birthday to my calendar on april 12,reject
please take final exams off my calendar for may 3,reject
add dentist appointment to my calendar for march 1,reject
remove the may 11 event called baby shower from my calendar,reject
clear my entire schedule for april 1,reject
take the event called surprise party off my calendar for june 2,reject
i want you to cancel the event called 'bachelorette party' on april 15,reject
please schedule an event called 'nadine's baby shower' on my calendar,reject
remove the june 12 event called sasha's wedding from my calendar,reject
clear my calendar for the date of june 23,reject
please put annie's baby shower on march 30 in my calendar,reject
make sure my calendar is clear for june 1,reject
remove anniversary dinner from my calendar on april 5,reject
please clear entries on my calendar for the 1st,reject
please add an item to my calendar that i need to clean the kitchen on thursday,reject
"i want the events on my calendar for march 20th, 2019 to be cleared",reject
remove celebrate anniversary from my calendar,reject
erase any event on my calendar that's set for wednesday of next week,reject
i want to add a doctor's visit to the calendar for friday,reject
clear my calendar for this friday,reject
delete all events on my calendar that have the word girlfriend in them,reject
go ahead and delete the doctor appointment i have scheduled for monday,reject
add my birthday to my calendar for next month on the 5th,reject
delete my golf tournament event from tomrrow,reject
put my parents anniversary on the calendar for next week on tuesday,reject
clear my calendar for tomorrow,reject
remove the recurring training meeting events off my calendar,reject
put a reminder on the calendar to buy a gun on march 1st,reject
i need to add farm trip to my calendar for friday,reject
i want to add farm trip to my calendar for friday,reject
i must add farm trip to my calendar for friday,reject
i got to remove fishing from my calendar for soccer,reject
please remove fishing from my calendar for soccer,reject
i need to remove fishing from my calendar for soccer,reject
i wanna remove fishing from my calendar for soccer,reject
i shall remove fishing from my calendar for soccer,reject
add farm trip to my calendar for friday,reject
i have to add farm trip to my calendar for friday,reject
i need to add my doctor's appointment to my calendar for the first,reject
i need to delete my doctor's appointment scheduled for march 15th from my calendar,reject
i would like to have march 5th's 5k added to my calendar,reject
add my spa appointment on the 12th to my calendar,reject
can you add remember to register for the race on my calendar for the 15th of march,reject
please add lunch and catch up with lisa on friday to my calendar,reject
please scratch my march 1st meeting off my calendar,reject
march 3rd needs to be cleared on my calendar,reject
make sure april 1 is clear on my calendar,reject
keep april 2nd wide open on my calendar please,reject
get rid of everything on my calendar for march 2nd,reject
take my lunch plans off the calendar for march 13th,reject
take my dinner plans off my calendar for tomorrow,reject
remove dinner with suzie from my calendar on march 1st,reject
can you get rid of my trip to the zoo from my calendar on march 1st,reject
remove my date with liz from my calendar on april 1st,reject
clear my calendar on march 1st,reject
write down appointment for tomorrow on my calendar,reject
put appointment on my calendar for tomorrow,reject
i need to put my appointment for tomorrow on my calendar,reject
make not of my appointment for tomorrow on my calendar,reject
remember to put down that i have an appointment for tomorrow on my calendar,reject
add my doctor appointment on march 25th at 3:00 to my calendar,reject
delete the hair appointment i had scheduled on may 1st pleae,reject
lunch with deb at noon today,reject
add jake's birthday party for friday at 5,reject
remove the birthday party this friday from my schedule,reject
remove from calendar jesse's bbq on june 9th,reject
take lunch off my calendar on the 3rd,reject
get rid of tuesday the 5ths dinner,reject
remove jake's birthday on march 22,reject
take pat's appointment off my calendar,reject
take lunch with steven off of my calendar,reject
i no longer need to go to the zoo on the 8th of this month,reject
undo the last event on my calendar,reject
"for the calendar, on february 8 add moms birthday",reject
schedule family dinner on my calendar on march 8,reject
"put ""get tires checked"" on my calendar",reject
please put taco night on the house calendar date of january 6,reject
remove meeting with carla from the calendar,reject
add meeting with carla to my schedule for july 4,reject
i need trip to the zoo on the calendar for june 4,reject
delete lunch with steve on friday please,reject
remove moms birthday from calendar,reject
i need to delete an event from my calendar,reject
i need to remove an event from my calendar,reject
may i know if you are a real person or an ai,reject
i need to know if you are a real person or an ai,reject
i want to know if you are a real person or an ai,reject
tell me if you are a real person or an ai,reject
are your real or artificial,reject
am i talking to a real person,reject
am i speaking with someone real,reject
would you consider yourself to be a bot,reject
"i am not a bot, are you",reject
do you think you are a bot,reject
you sound like a bot,reject
how do i know that you're a person,reject
prove that you're a person,reject
are you a bot or a person,reject
are you real or fake,reject
"are you ai, or a person",reject
are you a human or a bot,reject
am i talking with real person or ai,reject
are you real or an ai,reject
are you a bot right now,reject
are you a real human,reject
are you a real person or an ai,reject
so are you a real person,reject
so are you human,reject
so are you a bot,reject
tell me now if you are a bot,reject
i need to know if you are a bot,reject
are you an ai or a real person,reject
are you actually a bot,reject
so are you real,reject
are you a human,reject
am i talking with a real person,reject
are you a computer or a real person,reject
"are you a computer, or are you a real person",reject
are you a live person or a computer,reject
are you real or automated,reject
is this a person talking to me or a computer,reject
are you a human being or a robot,reject
are you alive,reject
are you a live human being,reject
are you a computer,reject
are you human or a bot,reject
are you a real person or a computer,reject
are you an automated assistance,reject
are you a person,reject
are you an actual person,reject
are you really a human,reject
are you a real human being,reject
do you know if you are a robot,reject
are you really an actual human being,reject
what are you,reject
do you know you are not human,reject
is there anything real about you,reject
how real are you,reject
are you a real life person,reject
tell me if you are human,reject
are you ai,reject
"am i speaking with ai or a real, live person",reject
are you a member or the human race or are you a computer program,reject
are you a person in real life or programmed ai,reject
do you know whether you are a human or whether you're a computer,reject
should i regard you as a human or as a computer,reject
would you say that you are human or copmuter,reject
"how are you classified, as a human or a computer",reject
can you tell me if you're human or if you're a computer,reject
i think you are a bot,reject
are you considered a bot,reject
am i talking to an actual person,reject
do you consider yourself a bot,reject
you are a bot aren't you,reject
"what are you, a bot or human",reject
are you a live being,reject
are you real or are you an ai,reject
please tell me if you are an ai,reject
are you ai or a real person please,reject
are an an ai,reject
are you real or not,reject
are you an ai or person,reject
are you really a person or an ai,reject
is there a way to tell if you are real or an ai,reject
tell me if you are a person or ai,reject
how do i know if you are a real person,reject
are you a real person or a bot,reject
am i talking to a person or a bot,reject
are you a machine,reject
are you a real person or artificial intelligence,reject
are you a real person or automated,reject
are you a real person or software,reject
are you a real person or a robot,reject
are you an ai or can you prove you're human,reject
are you a human or an ai,reject
"are you an actual person, or ai",reject
are you a bot or a real person,reject
do you identify as a human or computer,reject
please specify if you are human or computer,reject
tell me if you are a human or a computer,reject
can you specify if you are a human or a computer,reject
let me know if you are a human or a computer,reject
is this a computer right now or a human being,reject
is this human or a robot,reject
what level is my gas tank at,reject
where's the gas tank level at,reject
how does my gas tank look,reject
what line is the gas tank at,reject
how much gas is in my gas tank,reject
how much gas is left,reject
what is the amount of gas i have,reject
tell me the amount of gas i have,reject
in my tank how much gas is there,reject
i'd like to know how much gas is left,reject
what amount of fuel do i have left,reject
what's the fuel level,reject
what's the status of my gas tank,reject
what is my current gas level,reject
what is my current fuel level,reject
what's my current gas level,reject
what is my current gas level at,reject
what's my current fuel level,reject
how much gas is in my car,reject
how empty is my gas tank,reject
what does my gas meter say,reject
am i running low on gas,reject
how much gas to i have left,reject
what do i have left in the gas tank,reject
can you tell me the amount of gas i have,reject
i need to know how much gas i got,reject
whats left as far as gas goes,reject
how much farther can i drive on the gas i have,reject
do i have the gas to get to orlando,reject
how much gas do i currently have,reject
do i have enough fuel to get to orlando,reject
will i make it on the gas i have to orlando,reject
does my car have enough gas to get to chicago,reject
does my car have enough gas to get to atlantic city,reject
can my car get to reno with the gas currently in my tank,reject
can my car get to dallas with the gas currently in my tank,reject
does my car have enough gas to get to detroit,reject
i need to know how much gas i have,reject
i wanna know how much gas i have,reject
let me know how much gas i have in total,reject
let me know how much gas i have,reject
what is the total amount of gas in my car,reject
what amount of gas is in my car,reject
how much total gas do i have,reject
tell me how much gas i have,reject
what amount of gas do i have in my car,reject
is my gas tank at least half full,reject
how much gas is in my tank,reject
is my gas tank full,reject
should i get more gas,reject
am i low on gas,reject
what level is my gas at,reject
can you read my gas level,reject
what is the amount of gas left,reject
do i have a lot of gas left,reject
what is my gas level,reject
how's my gas supply looking,reject
do i have enough gas left to make it to tampa,reject
what percent of gas do i have left,reject
how many gallons do i have left,reject
is there enough fuel to drive to tampa,reject
do i need to get gas soon,reject
do i have enough fuel to get to tampa,reject
what's left in my gas tank,reject
do i have enough fuel for the drive to tampa,reject
can i make it to tampa without needing to get more gas,reject
can i get to work safely or do i need to stop and get gas,reject
how many miles can i go with my current fuel level,reject
is the level of fuel in my car enough to get me to work,reject
can i make it to work with my current fuel level,reject
how much does it cost to get my car filled up,reject
will i run out of gas before i get to sioux falls,reject
how many miles is there left to get to sioux falls,reject
how many miles before i run out of gas,reject
where can i get gas to get to sioux falls,reject
i'd just like to know how much gas is in my vehicle,reject
what is the number of gas in my car right now,reject
inform me as to how much gas my car has,reject
what is the amount of gas in my car,reject
where is my gas level right now,reject
what is my current amount of gas,reject
what percentage of gas do i have left,reject
please check the amount of gas i have,reject
can you tell me the amount of gas i have remaining,reject
i would like to know the amount of gas i have,reject
i need to know how much gas is left,reject
please tell me the amount of gas i have,reject
how low is my gas tank,reject
whats in my gas tank,reject
what is left in my gas tank,reject
how much fuel do i have,reject
do i have enough fuel to get to dollar tree,reject
is there enough fuel to make it to the walmart,reject
how much fuel is in the tank,reject
how much gas is in the tank,reject
do i have enough fuel in the gas tank,reject
how much petrol do i have,reject
do i have enough fuel to make it to the theater,reject
do i have enough gas in the fuel tank,reject
what my fuel tank at,reject
how long til my visa card expires,reject
on what date does my visa card expires,reject
on what month and year does my card expire,reject
how soon does my visa card expire,reject
how much time do i have before my credit card expires,reject
how many more days before my credit card expires,reject
can you tell me if my credit card expires in the near future,reject
what is the validity of my credit card,reject
tell me the expiry date of my credit card,reject
does my credit card expire soon,reject
when my credit card is going to expire,reject
what is the expiry date of my credit card,reject
in what month will my card reach expiration,reject
which month is the one in which my card expires,reject
how much longer until my credit card expires,reject
can you tell me what date my credit card expires,reject
please find the expiration month listed on my card,reject
can you please tell me my card's expiration month,reject
is my credit card expiration date approaching,reject
will you please confirm the month that my card expires,reject
what's the expiration date on my credit card,reject
when is my credit due to expire,reject
what's the expiry month of my card,reject
tell me the month my card expires,reject
tell me the expiry month of my card,reject
i want to know the expiry month of my card,reject
is my credit card expiring soon,reject
how long is the validity of my credit card,reject
please let me know when i need to renew my credit card,reject
how long is it until my credit card expires,reject
how long until i my card expires,reject
whats the expiration date on my credit card,reject
when does my card expire,reject
when will my american express credit card expire,reject
what is the expiration date of my wells fargo card,reject
please tell me the month and year of expiration for my discover card,reject
when does my capital one visa expire,reject
can you tell me the expiration date for my mastercard,reject
what is the expiration date of my current card,reject
do i need a new card yet,reject
when do i have to renew my card so it doesn't expire,reject
is my card set to expire soon,reject
how long is it going to be until my card expires,reject
what's the exact date that my chase card will no longer work,reject
what's the month that my card expires,reject
my card expires in what month,reject
tell me the month that my credit card will expire,reject
my credit card is set to expire in what month,reject
my chase card expires on what date,reject
my discover card expires on what date,reject
when does my discover card expire,reject
my american express card expires on what date,reject
how many days until my amex card reaches it expiration date,reject
what date does my capital one card expire,reject
when is the expiration date for my discover card,reject
can you check the expiration date for my amex card,reject
can i have the expiration date for my capital one card,reject
during which month will my card expire,reject
tell me the month that my card will expire in,reject
help me figure out when exactly my credit card will be expiring,reject
could you look up the date that my credit card is set to expire,reject
look up the expiration date for my barclay's card,reject
when will my american express card expire,reject
can you find out for me when my credit card will be expiring,reject
i need to know when my card is set to expire please,reject
during what month will my card's expiration date fall on,reject
what is the month that my card is set to expire in,reject
i need to know when my mastercard will expire,reject
i need to know the date of expiration for my credit card,reject
do you know the expiration date for my visa card,reject
please find out the expiration date for my credit card,reject
tell me the expiration date for my current credit card,reject
how long before my amex card expires,reject
do you know the expiration date on my credit card,reject
what is the month of my card's expiration date,reject
where can i find my credit card's expiration date,reject
please look up my card's expiration date,reject
how long will it be until my visa card expires,reject
what month and year will my visa card expire,reject
when is the date my visa card will expire,reject
when is the expiration date for my visa card,reject
what is the expiration date on my visa card,reject
what is the expiration date on my credit card,reject
when is my card going to expire,reject
when is my credit card going to expire,reject
what's the last date i can use my credit card,reject
what is the expiration date on my card,reject
when will my discovery card expire,reject
when does my amex expire,reject
can you check when my visa card expires,reject
tell me when my visa card will have expired,reject
when will my amex card reach its expiration,reject
when's my visa card expiring,reject
what date will my hy-vee card need to be renewed,reject
how long until my mastercard expires,reject
how long do i've got until my discovery card expires,reject
when should i expect my visa to expire,reject
how long until my visa expires,reject
find out for me when my mastercard expires,reject
when will my visa next expire,reject
insert what i am listening to into my jazz playlist,reject
add this tune to my jazz playlist,reject
can you add this song to my jazz playlist,reject
please add this song to my jazz playlist,reject
add this song to my jazz playlist,reject
add creep by radio head to the playlist,reject
please add someday by the strokes to my playlist,reject
include smooth operator by sade in my playlist,reject
can you put smooth operator by sade on my playlist,reject
add to my playlist smooth operator by sade,reject
append my playlist with smooth operator by sade,reject
put smooth operator by sade on my playlist,reject
could you put broken by evanescense to my playlist,reject
what did you add to my playlist - broken by evanescence,reject
add the next song to my playlist - broken by evanescence,reject
could you insert broken by evanescence to my music,reject
add broken by evanescence to my playlist,reject
favorite what's currently playing on my playlist,reject
add the current song to my favorite playlist,reject
"the song that's on, add it to my favorite playlist",reject
put the current song in my favorite playlist,reject
add what's playing on my favorite playlist,reject
i would like to add you say by lauren daigle to my playlist,reject
will you please add cannons by phil wickham to my playlist,reject
let's add wonder by hillsong united to my playlist,reject
can you please add hero by skillet to my playlist,reject
please add roar by katy perry to my playlist,reject
i think i wanna add heart shaped box by nirvana to my playlist,reject
i wish to add this song to my classical playlist now,reject
add help! by the beatles to my playlist,reject
i need to add this song to my playlist of rock,reject
i want to add this song to my classical playlist,reject
i wanna add help! by the beatles to my playlist,reject
i really would like to add hey jude by the beatles to my playlist,reject
i gotta add hey jude by the beatles to my playlist,reject
i wanna add this song to my rock playlist,reject
my new playlist well be having god's plan adding to it,reject
god's plan will be my new song added to new playlist,reject
adding gods plan to new playlist,reject
god's plan will be added to my new playlist,reject
new playlist that i will add god's plan to,reject
please put africa by toto on my playlist,reject
please add the immigrant song by led zeppelin to my playlist,reject
"add the thong song by cisqo to my playlist, please",reject
"put mambo #5 by lou bega on my playlist, please",reject
put dr feelgood by motley crue on my playlist,reject
add this song to the end of my led zeppelin playlist,reject
add this song to my rainy day playlist,reject
please put this song on my moody monday playlist,reject
put the song that's playing to my techno playlist,reject
put this song on my edm playlist,reject
add this song to my cleaning playlist,reject
add this song to my slow jams playlist,reject
will you add what i'm listening to to my love playlist,reject
add walk by pantera to my playlist,reject
add one by metallica to my playlist,reject
will you add what i'm listening to to my road trip playlist,reject
add this song to my game night playlist,reject
add coming undone by korn to my playlist,reject
will you add what i'm listening to to my work playlist,reject
add welcome to the jungle by guns n roses to my playlist,reject
will you add what i'm listening to to my bedroom playlist,reject
add this song to my dinner playlist,reject
will you add what i'm listening to to my dinner playlist,reject
add this song to my top 40 playlist,reject
add hells bells by acdc to my playlist,reject
"make this song part of the ""kids"" playlist",reject
"include this song in the ""kids"" playlist",reject
"connect this song to my playlist ""kids",reject
"please add to ""kids"" playlist",reject
"i want this song put on my ""kids"" playlist",reject
this song needs to be added to my reggae playlist,reject
this song should be add this on my rock playlist,reject
could you add this song to my rock playlist,reject
add a song to my rock playlist,reject
put this song on my reggae playlist,reject
add this song to shared playlist,reject
put this song in vibes playlist,reject
add yosemite to my rap playlist,reject
add 7 rings to my pop playlist,reject
add baby shark to my kid playlist,reject
add body to my dance playlist,reject
add mia to my spanish playlist,reject
add single ladies by beyonce to my pop playlist,reject
add this track to my rock playlist,reject
add psycho by post malone to my playlist,reject
please add this song to my alternative playlist,reject
add i like it by cardi b to my playlist,reject
add american idiot by green day to my playlist,reject
can you add that to my chillwave playlist,reject
add ruby soho by rancid to my playlist,reject
add god's plan by drake to my playlist,reject
add this song to my post-rock playlist,reject
transfer happy to my rb playlist,reject
include happy on my rb playlist,reject
list happy on my rb playlist,reject
get happy on my rb playlist,reject
i want to have happy added to my rb playlist,reject
can you add passionfruit by yaeji to my playlist,reject
yellow by coldplay to my playlist please,reject
remove my reservation at outback for timmy,reject
can you cancel the reservation for kyle's party at red lobster,reject
cancel my party reservation for brad at longhorn,reject
get rid of my reservation at chez francois for jennifer,reject
cancel the reservation at olive garden for tommy,reject
you can cancel my reservation,reject
my reservation is no longer needed,reject
tell the restaurant i cannot make it,reject
there is no need to confirm my reservation,reject
would you please cancel the reservations for dinner,reject
"hello, i need to cancel tonight's reservation for dinner",reject
i need to put in a cancellation for the dinner plans tonight,reject
"cancel the dinner reservation i made, okay",reject
i need to cancel my dinner reservation,reject
please cancel my reservation for dinner,reject
cancel my reservation for dinner,reject
my reservation for dinner needs to be canceled,reject
call the restaurant and cancel my reservation,reject
get rid of my 2 pm reservation at ruth's steakhouse,reject
can you cancelt the reservation i have for dinner,reject
please cancel my dinner reservation for tuesday,reject
can you cancel my reservation for dinner tomorrow,reject
cancel my reservation for 6 pm at sidetracks,reject
get rid of my 4 pm reservation at the steakhouse please,reject
can you cancel the reservation i have at 4 pm at ruth's,reject
cancel the reservation i made for 8 pm at black rock,reject
cancel my dinner reservation please,reject
please cancel the table i had reserved for tonight,reject
"i made a reservation for chris at tony's, please cancel it",reject
cancel tonight's dinner reservation,reject
"i don't need my reservation, can you cancel it",reject
can you cancel my dinner reservation,reject
please cancel my reservation for chris at brio,reject
please cancel my dinner reservation,reject
can you cancel my reservation tonight for chris at smith and wollensky,reject
"i don't need my reservation, cancel it",reject
can you cancel my reservation on tuesday for chris at stella maris,reject
cancel my reservation for chris at jp field's,reject
please cancel my reservation,reject
"cancel my reservation for dinner, please",reject
tell the restaurant to cancel my reservation,reject
abandon the dinner reservation i made,reject
scrap that dinner reservation,reject
call off the dinner reservation,reject
cancel my reservation for me,reject
get rid of my dinner reservation,reject
the reservation i placed is not needed anymore,reject
annul the reservation i created,reject
the reservation i created is not necessary anymore,reject
the reservation i made is not required anymore,reject
repeal the dinner reservation,reject
can i cancel my reservations,reject
i would like to cancel my reservations,reject
could i cancel my reservations,reject
can i cancel my reservations please,reject
i need to cancel my reservations,reject
can you cancel my 5:30 pm table reservation at parc,reject
i need you to cancel my reservation for smith's at 6:15,reject
cancel my 8:00 pm prime rib reservation,reject
go ahead and cancel the reservation i made for 6:00 pm at parc,reject
please cancel my 7:30 reservation for morton's,reject
is it possible to cancel the reservation at outback for the johnsons,reject
i made a reservation under mark hamil at the emporium that i don't need any more,reject
i no longer need a table for four at chili's,reject
we have a table at the taco bell under bowie we need to release,reject
i have a reservation at pizza hut under the name leia roberts and i want to cancel it,reject
can you undo the reservation,reject
i'd like to cancel the party of 7 we reserved at the olive garden,reject
i want to cancel the reservation for mercury at the ritz,reject
just trash the reservation i made please,reject
please cancel the table for two at burger king,reject
please delete the reservation for 3 people at outback,reject
go ahead and close the reservation,reject
please unreserve that table,reject
i no longer need the reservation for 20 at ihop,reject
im not going to dinner tonight,reject
im not gonna need the dinner reservation,reject
remove my dinner reservation,reject
i no longer need the dinner reservation,reject
can i cancel my reservation for 4 at red robin,reject
cancel my reservation for 4 at red robin,reject
i want to cancel my reservation for 5 at red robin,reject
could you please cancel my reservation for 5 at red robin,reject
cancel my reservation for 3 at carlos jr,reject
change my reservation with carl at umami to canceled,reject
i no longer need my reservation with carl at umami,reject
cancel my reservation with carl at umami,reject
make sure my reservation at umami with carl is canceled,reject
end my reservation with carl at umami,reject
because of circumstances i don't need my reservation anymore,reject
i won't require my reservation anymore,reject
i'll have to cancel my reservation for tonight,reject
something's come up so i need to cancel my reservation so now,reject
the reservation i have isn't needed any more,reject
the reservation at zepher cancel joe from that,reject
joe and i are to cancel the reservation at zephers now,reject
cancel my reservations for joe's at zepher right now,reject
please cancel the reservation at zephers for joe and myself right now,reject
cancel the reservation for joe and i right now for the zephers reservation we had booked,reject
cancel my 6:00 reservation at the cheesecake factory,reject
"please, recite to me some good one liners",reject
do you know any good jokes about zebras,reject
can you tell me any truly funny knock knock jokes,reject
what do people find funny about food,reject
what are some funny things about food,reject
show me something funny about food,reject
indicate something funny on the topic of food,reject
what's a good joke,reject
i'd love to hear a joke,reject
can you tell a joke,reject
would you tell me a joke,reject
how about you tell me a joke,reject
will you tell a joke,reject
please tell me a joke,reject
make me laugh,reject
do you have any jokes,reject
tell me something funny,reject
hit me with a good joke,reject
what's the funniest joke you know,reject
tell me a joke if you'd like to,reject
tell me a funny joke,reject
i'd like you to tell me a joke,reject
do you know any good jokes,reject
know any jokes,reject
i wanna hear something funny,reject
i would like to listen to a funny joke,reject
what jokes do you know,reject
could you please tell me a good joke,reject
what funny jokes do you know,reject
can you make me laugh,reject
can you tell me a few funny jokes,reject
tell me something funny about parenting,reject
do you have a list of funny jokes,reject
i want to hear something funny,reject
tell me something funny about animals,reject
tell me something funny about politics,reject
tell me something amusing,reject
say something funny,reject
tell me something funny about adulthood,reject
tell me something funny about americans,reject
could you please share a joke with me,reject
i could really use a laugh right now,reject
would you like to tell me a joke,reject
can you tell me a joke,reject
i'd like to hear a joke,reject
i want to hear you tell a joke,reject
tell me a joke,reject
tell me a joke about politicians,reject
tell me something that'll make me laugh,reject
tell me a joke about cows,reject
do you know anything funny about cats,reject
tell me a joke about jobs,reject
what's the funniest thing you know about artificial intelligence,reject
can you tell me a joke about politicians,reject
tell me a joke about cars,reject
can you tell me something funny,reject
do you know any good jokes about lawyers,reject
what’s your favorite funny joke,reject
make me laugh with a funny joke,reject
what funny joke do you know,reject
i want to hear a joke that’s funny,reject
tell me a dirty joke,reject
tell me a non-offensive joke,reject
i would like to hear a funny joke,reject
look for funny jokes,reject
what are some funny jokes,reject
tell me something funny about pizza,reject
tell me something funny about people,reject
tell me something funny about love,reject
say something hilarious,reject
make me giggle,reject
i need a good laugh,reject
heard any good jokes lately,reject
tell me a pun,reject
what's the latest joke you've heard,reject
tell me a joke about dogs,reject
let me know something funny,reject
tell me a joke about cats,reject
tell me something funny now,reject
i wanna know something funny,reject
tell me something funny about rats,reject
tell me a joke about animals,reject
tell me a joke about lawyers,reject
tell me a joke about rats,reject
tell me something funny about cats,reject
tell me something funny about dogs,reject
i need to know somthing funny,reject
do you have anything funny to tell me,reject
do you have any jokes to tell me,reject
mind sharing a joke,reject
could you share a joke,reject
i love dad jokes can you tell me one,reject
i would love to hear a joke about the dmv,reject
can you tell me some dog jokes,reject
please tell me a joke about dinosaurs,reject
i'd like to hear a joke about donkeys,reject
tell me a joke about baseball,reject
what's the funniest thing you know about peanuts,reject
i need a good joke about office parties,reject
give me a joke about horses,reject
rename yourself to betty,reject
can i call you betty,reject
rename bob to betty,reject
is there a way to change your name to betty,reject
i will call you zander,reject
please change the name of you to tim,reject
can you change the name of what you respond to,reject
change the name of your system,reject
make changes to the name of the ai,reject
revise the ai name,reject
alter the name given to the ai,reject
change the ai name to a new one,reject
make a new name for the ai,reject
change your name to something funny,reject
"from now, your new name will be lord vader",reject
from now on i'm going to call you ishmael,reject
i'm going to start calling you kobe now,reject
"from now on, your name will be buttercup",reject
i want to change your name to theodore,reject
change your name setting to plato,reject
"from here on, you'll be responding to the name captain black",reject
your name from this point forward is george,reject
i hereby rename you felix,reject
how do i change the name you came with to something else,reject
what other names can i give you,reject
i want to change your name to another name,reject
"i need to change your name, do you have a new name that you like",reject
i would like to change your name to a different one,reject
i will call you cap,reject
your name is roman,reject
x will be your name,reject
your name will be queen,reject
i am going to address you as my own name,reject
will you answer if i call you lexi,reject
i would like you to think of yourself as machine and answer when i say your name as such,reject
do you mind if call you nikolai,reject
i'd like to refer to you as my house from now on,reject
may i start referring to you as jeff,reject
please respond to me when i reference skynet,reject
i want to start calling you bob,reject
please open a call to my mother,reject
is it okay if i change your name to mud,reject
can i begin calling you dave,reject
is it alright with you if i call you scarlet,reject
please change the ai name,reject
change the ai name,reject
please change the ai name for me,reject
i gotta change your name to remy,reject
i'd like to change the ai name,reject
i must change your name to amanda,reject
i want you to change the ai name,reject
i want change your name to russ,reject
i wanna change your name to audrey,reject
i need to change your name to ben,reject
i want to set your name to gaffigan,reject
i want your new name to be joshua,reject
i will call you jimbo from now on,reject
set your name to hillary,reject
can i call you dave,reject
i want your name to be samantha now,reject
i want to change the name i call you to juan,reject
you need to respond to a new name called joey,reject
change your name to ginger,reject
change your settings so that your respond to the name marion,reject
let me call you fred,reject
you will be called rose from now on,reject
let me change your name to dina,reject
i think bradley is a better name for you,reject
can we change your name to lisa,reject
i would like to call you andre 3000,reject
x is your new nickname,reject
"if i may, i'd like to call you slave",reject
x is what i am calling you now,reject
can i change your name,reject
can i make your name different,reject
let's change what you respond to,reject
can i call you something else,reject
i'd like to use another name for you,reject
can i change your name to buttercup,reject
i would like to change your name to eli,reject
could i please change your name to alicia,reject
i want to change your name to emma,reject
i am wanting to change your name to felix,reject
i want to update you name now,reject
i want to update you name,reject
"i want to update you name, please",reject
i want to change your name,reject
"i want to change your name, please",reject
can i refer to you as mike from here on out,reject
can i change your name please,reject
i'm going to start calling you alice,reject
can i start calling you chris,reject
can i call you lucy from now on,reject
i'm calling you rupert from now on,reject
can i change your name to bob,reject
can you go by a different name,reject
can i refer to you as liz,reject
i want to start calling you marie,reject
can i rename you,reject
how can i change your name,reject
what is your birthday again,reject
how many years on the earth,reject
what year were you born,reject
how many days old are you,reject
when were you created,reject
what date were you created on,reject
when did you come to exist,reject
how many years do you have,reject
i'd like to know how old you are,reject
can you tell me how old you are,reject
how long have you been alive for,reject
how many years ago was al born,reject
how old is al,reject
what is al's age,reject
how many years has al been on earth,reject
you are how old now,reject
what is your birth date,reject
where's your place of birth,reject
where did you grow up,reject
how many years are you,reject
what age are you,reject
what would your age be,reject
tell me when you were born,reject
i'd love to hear when you were born,reject
i'd like to know when you were born,reject
lemme know when you were born,reject
do you know when you were born,reject
how many years have you been on,reject
how long have you been here,reject
how many years have you been operating,reject
how old did you just turn,reject
how old will you be next year,reject
how old are you again,reject
i am wanting to know how old you are,reject
tell me how old youare,reject
let me know how old you are,reject
let me know when you were born,reject
would you tell me your age,reject
i would like to know when you were born,reject
i want to know how old you are,reject
i want to know your age,reject
could you let me know how old you are,reject
could you tell me when you were born,reject
i need to know how old you are,reject
i am needing to know when you were born,reject
tell me your age,reject
your age please,reject
how long have you been alive,reject
you are how old,reject
how old are you now,reject
how old are you exactly at the moment,reject
what's your age again,reject
how old are you exactly,reject
how many years old are you,reject
what is your age,reject
"how old are you, again",reject
tell me how old you are,reject
how old are you,reject
what is your creation date,reject
do you have a birth date,reject
for how long have you existed,reject
"ai, how old are you",reject
"ai, how long have you been alive",reject
"ai, how many months old are you",reject
"ai, how long have you been working",reject
how old is the ai,reject
what is the age of the ai,reject
can you tell me how old the ai is,reject
can you tell me the age of the ai,reject
what age is the ai,reject
how old are you siri,reject
what's your age siri,reject
what's your age alexa,reject
how old are you alexa,reject
how old are you today,reject
can you tell me when you were born,reject
are you older than me,reject
please tell me your date of birth,reject
on what day and date of what year were you born,reject
do you know exactly when you were born,reject
what is the exact date of your birth,reject
"how long have you been around, ai",reject
"what birthday are you celebrating this year, ai",reject
"what age were you on your last birthday, ai",reject
"how old are you, ai",reject
"what is your age, ai",reject
when was your birth,reject
you're how old,reject
what's your birth date,reject
how long have you been around,reject
are you young or old,reject
how long have you been functional,reject
what's your age,reject
when did you originate,reject
what is the date of your birth,reject
what is your birthday,reject
tell me your date of birth,reject
tell me your age please,reject
tell me your birthday,reject
how long ago were you born,reject
i want to reserve a convertible from july 2nd through july 18th for los angeles,reject
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,reject
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",reject
i'd like to reserve a high-end car that seats 5 comfortably for april 12th through 18th for st louis missouri,reject
"i need a van that seats 8 or more for new york city, august 12th, 13th, and 14th",reject
